64H      0104093002001610000031/10/1616:07000010001059671
L64      00101040930000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1616:070059671
L64      00201040930000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1616:070059671
64H      0103020001001610000031/10/1614:03000015001059503
L64      00101030200000000000000300000500000015000999016Z. CONO MIXTO GOURMET    31/10/1614:030059503
64H      0103093001001610000031/10/1616:16000010001059677
L64      00101030930000000000000200000500000010000999016Z. CONO MIXTO GOURMET    31/10/1616:160059677
64H      0104083002001610000031/10/1610:58000008001059214
L64      00101040830000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1610:580059214
L64      00201040830000000000000300000100000003000970842EMPANADA MINI CAPRESSE   31/10/1610:580059214
64H      0104084001001610000031/10/1616:55000003001059715
L64      00101040840000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1616:550059715
64H      0104084001001610000031/10/1616:28000005001059687
L64      00101040840000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1616:280059687
64H      0104083004001610000031/10/1613:23000014001059434
L64      00101040830000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1613:230059434
L64      00201040830000000000000100000300000003000990400VASO CHIPS & HAM.-       31/10/1613:230059434
L64      00301040830000000000000100000300000003000999007Z. CONO DE QUESO SEMI CAM31/10/1613:230059434
L64      00401040830000000000000300000100000003000970842EMPANADA MINI CAPRESSE   31/10/1613:230059434
64H      0104084001001610000031/10/1616:28000003001059686
L64      00101040840000000000000100000300000003000999007Z. CONO DE QUESO SEMI CAM31/10/1616:280059686
64H      0101079001001610000031/10/1614:19000003001059537
L64      00101010790000000000000300000100000003000990437F. SOBRE LLOM IBERIC     31/10/1614:190059537
64H      0104083004001610000031/10/1613:26000016611059437
L64      00101040830000165000000000003400000005610911480BASTONETS DE FUET        31/10/1613:260059437
L64      00201040830000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1613:260059437
L64      00301040830000000000000100000500000005000999015Z. CONO DE CROQUETAS DE P31/10/1613:260059437
L64      00401040830000000000000300000100000003000970842EMPANADA MINI CAPRESSE   31/10/1613:260059437
64H      0101079001001610000031/10/1614:20000005001059539
L64      00101010790000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1614:200059539
64H      0104093004001610000031/10/1612:41000034001059366
L64      00101040930000000000000500000500000025000999001Z. CONO DE ESPALDA IBERIC31/10/1612:410059366
L64      00201040930000000000000100000300000003000999003Z. CONO DE SALCHICHON MON31/10/1612:410059366
L64      00301040930000000000000100000300000003000999005Z. CONO DE LLAMINETS CHOR31/10/1612:410059366
L64      00401040930000000000000100000300000003000999004Z. CONO DE LLAMINETS     31/10/1612:410059366
64H      0101020001001610000031/10/1612:46000011831059373
L64      00101010200000070000000000016900000011830920001JAMON IB. BELLOTA. YDETAL31/10/1612:460059373
64H      0104093001001610000031/10/1614:59000010001059601
L64      00101040930000000000000200000500000010000999016Z. CONO MIXTO GOURMET    31/10/1614:590059601
64H      0102019003001610000031/10/1612:48000019911059379
L64      00101020190000215000000000004240000009120930774Q. P. CURADO CASA DEL BOS31/10/1612:480059379
L64      00201020190000205000000000002800000005740931967Q. CABRA GARROTXA KG     31/10/1612:480059379
L64      00301020190000000000000100000505000005050932152Q. EL BUNCH DE LE BOLUT  31/10/1612:480059379
64H      0101079001001610000031/10/1610:59000005001059215
L64      00101010790000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1610:590059215
64H      0104083001001610000031/10/1615:26000005001059636
L64      00101040830000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1615:260059636
64H      0104093001001610000031/10/1614:44000010001059587
L64      00101040930000000000000200000500000010000999016Z. CONO MIXTO GOURMET    31/10/1614:440059587
64H      0101020002001610000031/10/1613:27000016691059438
L64      00101010200000105000000000008500000008930920073CE. JAMON IB. CEBO FISAN 31/10/1613:270059438
L64      00201010200000210000000000003695000007760931794Q. EL MINER              31/10/1613:270059438
64H      0104084001001610000031/10/1613:55000006001059493
L64      00101040840000000000000600000100000006000970842EMPANADA MINI CAPRESSE   31/10/1613:550059493
64H      0101079001001610000031/10/1614:44000005001059585
L64      00101010790000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1614:440059585
64H      0104084001001610000031/10/1614:15000005001059531
L64      00101040840000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1614:150059531
64H      0104093004001610000031/10/1614:31000012001059563
L64      00101040930000000000000100000300000003000999007Z. CONO DE QUESO SEMI CAM31/10/1614:310059563
L64      00201040930000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1614:310059563
L64      00301040930000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1614:310059563
L64      00401040930000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1614:310059563
64H      0103083001001610000031/10/1614:29000005001059559
L64      00101030830000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1614:290059559
64H      0102079001001610000031/10/1613:51000004231059486
L64      00101020790000100000000000004225000004230910921CHORIZO IBERICO CULAR BTA31/10/1613:510059486
64H      0104084002001610000031/10/1613:28000009001059441
L64      00101040840000000000000300000100000003000970842EMPANADA MINI CAPRESSE   31/10/1613:280059441
L64      00201040840000000000000600000100000006000970842EMPANADA MINI CAPRESSE   31/10/1613:280059441
64H      0104084001001610000031/10/1614:26000005001059551
L64      00101040840000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1614:260059551
64H      0104083001001610000031/10/1614:14000005001059529
L64      00101040830000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1614:140059529
64H      0104084002001610000031/10/1614:13000006001059526
L64      00101040840000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1614:130059526
L64      00201040840000000000000100000300000003000990400VASO CHIPS & HAM.-       31/10/1614:130059526
64H      0101079001001610000031/10/1614:18000005001059534
L64      00101010790000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1614:180059534
64H      0104084001001610000031/10/1614:29000003001059560
L64      00101040840000000000000100000300000003000999007Z. CONO DE QUESO SEMI CAM31/10/1614:290059560
64H      0104083003001610000031/10/1614:38000016001059578
L64      00101040830000000000000100000300000003000999009Z. CONO DE QUESO PARMESAN31/10/1614:380059578
L64      00201040830000000000000200000500000010000999001Z. CONO DE ESPALDA IBERIC31/10/1614:380059578
L64      00301040830000000000000100000300000003000990400VASO CHIPS & HAM.-       31/10/1614:380059578
64H      0104093001001610000031/10/1614:42000005001059584
L64      00101040930000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1614:420059584
64H      0104083001001610000031/10/1614:34000005001059570
L64      00101040830000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1614:340059570
64H      0104083003001610000031/10/1613:51000012001059485
L64      00101040830000000000000600000100000006000970842EMPANADA MINI CAPRESSE   31/10/1613:510059485
L64      00201040830000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1613:510059485
L64      00301040830000000000000100000300000003000999006Z. CONO DE BASTONETS     31/10/1613:510059485
64H      0104083002001610000031/10/1613:46000008001059475
L64      00101040830000000000000100000300000003000999003Z. CONO DE SALCHICHON MON31/10/1613:460059475
L64      00201040830000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1613:460059475
64H      0104083001001610000031/10/1613:47000010001059478
L64      00101040830000000000000200000500000010000999001Z. CONO DE ESPALDA IBERIC31/10/1613:470059478
64H      0104093001001610000031/10/1614:40000005001059579
L64      00101040930000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1614:400059579
64H      0104083001006430000031/10/1615:54000003001059662
L64      00101040830000000000000100000300000003000999009Z. CONO DE QUESO PARMESAN31/10/1615:540059662
64H      0104083001001610000031/10/1615:51000003001059659
L64      00101040830000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1615:510059659
64H      0104084004001610000031/10/1614:45000014001059588
L64      00101040840000000000000100000300000003000999009Z. CONO DE QUESO PARMESAN31/10/1614:450059588
L64      00201040840000000000000100000300000003000999007Z. CONO DE QUESO SEMI CAM31/10/1614:450059588
L64      00301040840000000000000100000300000003000999005Z. CONO DE LLAMINETS CHOR31/10/1614:450059588
L64      00401040840000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1614:450059588
64H      0101020001011610000031/10/1613:46000000001059476
L64      00101010200001080000000000004600000049680926107CE. JAMON ATADO RESERVA L31/10/1613:461059476
L64      0010101020-0010800000000-0004600-00049680926107CE. JAMON ATADO RESERVA L31/10/1613:461059476
64H      0104084002001610000031/10/1614:23000006001059547
L64      00101040840000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1614:230059547
L64      00201040840000000000000100000300000003000999006Z. CONO DE BASTONETS     31/10/1614:230059547
64H      0101079002001610000031/10/1614:14000010001059528
L64      00101010790000000000000100000500000005000990427TAPA JAMON IBERICO       31/10/1614:140059528
L64      00201010790000000000000100000500000005000999001Z. CONO DE ESPALDA IBERIC31/10/1614:140059528
64H      0104083001001610000031/10/1614:26000006001059552
L64      00101040830000000000000600000100000006000970842EMPANADA MINI CAPRESSE   31/10/1614:260059552
64H      0104093001001610000031/10/1614:25000005001059550
L64      00101040930000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1614:250059550
64H      0104093003011610000031/10/1614:15000010001059530
L64      00101040930000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1614:150059530
L64      00201040930000000000000200000500000010000999016Z. CONO MIXTO GOURMET    31/10/1614:151059530
L64      00201040930000000-000002-0000500-00010000999016Z. CONO MIXTO GOURMET    31/10/1614:151059530
L64      00301040930000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1614:150059530
64H      0104084001001610000031/10/1614:27000003001059554
L64      00101040840000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1614:270059554
64H      0101079001001610000031/10/1614:44000010001059586
L64      00101010790000000000000200000500000010000999001Z. CONO DE ESPALDA IBERIC31/10/1614:440059586
64H      0104084001001610000031/10/1614:27000003001059556
L64      00101040840000000000000100000300000003000999002Z. CONO DE JAMON G. RVA P31/10/1614:270059556
64H      0104084001001610000031/10/1614:28000003001059557
L64      00101040840000000000000300000100000003000970842EMPANADA MINI CAPRESSE   31/10/1614:280059557
64H      0104084001001610000031/10/1614:09000005001059516
L64      00101040840000000000000100000500000005000999016Z. CONO MIXTO GOURMET    31/10/1614:090059516
64H      0101079001001610000031/10/1614:29000005001059558
