M|2084|0208|00495|PARROCHAS DEL DIA|SARDINITAS||1|40|0|
M|2086|0208|00695|SARDINA|||1|40|0|
M|2087|0208|00495|BOCARTES M|||1|40|0|
M|2168|0208|04990|VIRREY DEL PINCHO|||1|40|0|
M|2262|0208|00495|BOCARTE C|||1|40|0|
M|2271|0208|03290|LUBINA SALVAJE|||1|40|0|
M|5271|0206|00465|KIWI ZESPRI N.ZELANDA|||1|40|0|
M|5727|0206|00395|PIÑA DE AVION|||1||0|
M|5799|0206|00299|NECTARINA ECO|||1||0|
M|5806|0206|00275|MELOCOTÓN ECOLÓGICO|||1||0|
M|5808|0206|00265|CIRUELA ROJA ECO|||1||0|
