50000174010174000000500450U0000ACELGA LINO MORENO       000000000060000000000084202100072100
50000175010175000000500610U0000ESPARRAGO COJONUDO       000000000060000000000084119160708100
50000176010176000000500720U0000ESPARRAGO CAYO           000000000060000000000084108501212500
50000177010177000000500290U0000MOUSSE PIPARRA           0000000000600000000000            00
50000178010178000000800490U0000JUAN MIGUEL              0000000000800000000000            00
50000179010179000000800120U0000MORENITO                 0000000000600000000000            00
50000180010180000000800300U0000CIGARRILLO CAJA          0000000000600000000000            00
50000181010181000000800290U0000ECEIZA ARTESANAS         0000000000600000000000            00
50000182010182000000800320U0000ECEIZA CHOCOLATE         0000000000600000000000            00
50000183010183000000800520U0000TEJAS Y CIGARRILLOS      0000000000600000000000            00
50000184010184000000900420U0000GILDAS                   0000000000600000000000            00
50000185010185000000101250W0000TXANKARRA                0000000000600000000000            00
50000186010186000000101390W0000ESPALDILLA               0000000000600000000000            00
50000187010187000000101250W0000GUISAR                   0000000000600000000000            00
50000188010188000000101390W0000REDONDO SEGUNDA          0000000000600000000000            00
50000189010189000000301890W0000TXULETA IBERICO          0000000000600000000000            00
50000190010190000000302250W0000LOMO IBERICO             0000000000600000000000            00
50000191010191000000301410W0000CARRILLERAS              0000000000600000000000            00
50000192010192000000303200W0000SECRETO IBERICO          0000000000600000000000            00
50000193010193000000201250W0000PAVO AJILLO              0000000000600000000000            00
50000194010194000000201100W0000PAVO ESTOFADO            0000000000600000000000            00
50000195010195000000601800W0000C.PAMPLONA               0000000000600000000000            00
50000196010196000000602000W0000ALEJANDRO LOMO           0000000000600000000000            00
50000197010197000000601450W0000ALEJANDRO SORTA          0000000000600000000000            00
50000198010198000000602500W0000TXORIZO ALBERCA          0000000000600000000000            00
50000199010199000000601200W0000MORTADELA                0000000000600000000000            00
50000200010200000000802200W0000NUEZ PELADA              0000000000600000000000            00
50000201010201000000800550W0000NUEZ                     0000000000600000000000            00
50000202010202000000701500W0000LASANA CARNE             0000000000600000000000            00
50000203010203000000900160U0000HUEVO MEDIA              0000000000800000000000            00
50000204010204000000401500W0000ALUBIAS TOLOSA           0000000000600000000000            00
50000205010205000000900250U0000LECHE OVEJA              0000000000800000000000            00
50000206010206000000102500W0000ENTRCOT TERNERA          0000000000600000000000            00
