50098306040706000010800895W0031SOLOMILLO ENT.CERDO      0000000000000000025500            00
50098305040705000010800695W0031LOMO CINTA CERDO         0000000000000000025500            00
50098304040704000010800399W0031CHULETAS AGUJA CERDO     0000000000000000025500            00
50098303040703000010800399W0031CHULETAS CABEZA CERDO    0000000000000000025500            00
50098302040702000010800439W0031CHULETAS LOMO CERDO      0000000000000000025500            00
50098301040701000010800000W0031CHULETER.ENT.C/CABEZA    0000000000000000025500            00
50098300040700000010800000W0031CHULET.ENT.S/CABEZA      0000000000000000025500            00
50098244040665000010700000U0031CABEZA CABRITO           0000000000000000025500            00
50098243040666000010700000U0031ASADURA CABRITO          0000000000000000025500            00
50098242040646000010700000W0031COSTILLAS COR.LECHAL     0000000000000000025500            00
50098241040645000010700000W0031PALETILL.COR.LECH.ENT    0000000000000000025500            00
50098240040644000010700000W0031PIERN.CORD.LECH.ENTER    0000000000000000025500            00
50098237040641000010700000W0031CORDERO LECHAL MEDIO     0000000000000000025500            00
50098236040631000010700000W0031CORDERO LECHAL ENTERO    0000000000000000025500            00
50098235040616000010700000W0031COSTILLAS DE CABRITO     0000000000000000025500            00
50098234040615000010700000W0031PALETILLA CABRIT.ENTE    0000000000000000025500            00
50098233040614000010700000W0031PIERNA CABRITO ENTERA    0000000000000000025500            00
50098230040611000010700000W0031CABRITO MEDIO            0000000000000000025500            00
50098229040600000010700000W0031CABRITO ENTERO           0000000000000000025500            00
50098228040576000010600275U0031CALLOS CORDERO           0000000000000000025500            00
50098227040570000010600000W0031CREADILLAS DE CORDERO    0000000000000000025500            00
50098226040569000010600399W0031RIÑONES DE CORDERO       0000000000000000025500            00
50098224040567000010600117U0031CABEZA CORDERO           0000000000000000025500            00
50098222040577000010600150U0031SESOS CORDERO            0000000000000000025500            00
50098221040564000010600075U0031ASADURA CORDERO          0000000000000000025500            00
50098220040563000010600995W0031HIGADO CORDERO           0000000000000000025500            00
50098219040562000010600000W0031CHAPINAS DE CORDERO      0000000000000000025500            00
50098218040561000010600000W0031DESPOJO DE CORDERO       0000000000000000025500            00
50098214040551000010600000W0031PIERN.RELLENA CORDERO    0000000000000000025500            00
50098213040520000010600895W0031ENCUENTROS CORDEROS      0000000000000000025500            00
50098212040519000010600358W0031GARRETAS CORDERO         0000000000000000025500            00
50098211040518000010600991W0031CUELLO CORDERO           0000000000000000025500            00
50098210040517000010600551W0031PECHO CORDERO            0000000000000000025500            00
50098209040516000010600391W0031CODILLO CORDERO          0000000000000000025500            00
50098208040515000010601720W0031CHULETAS CORDERO         0000000000000000025500            00
50098207040514000010601499W0031PALET.CORD.PARTIDA       0000000000000000025500            00
50098206040513000010601514W0031PALETILL.CORD.ENTERA     0000000000000000025500            00
50098205040512000010601499W0031PIERN.CORD.PARTIDA       0000000000000000025500            00
50098204040511000010601308W0031PIERNA ENTERA CORDERO    0000000000000000025500            00
50098203040503000010600000W0031CUART.DELANTERO CORDE    0000000000000000025500            00
50098202040502000010600000W0031CUART.TRASERO CORDERO    0000000000000000025500            00
50098201040501000010600000W0031CORDERO 13-16            0000000000000000025500            00
50098200040500000010601082W0031CORDERO 10-13            0000000000000000025500            00
50098157040400000010500475W0031CONEJO                   0000000000000000025500            00
50098155040306000010400000U0001CODORNICES EN SALSA      0000000000000000025500            00
50098153040304000010400000W0031PATO                     0000000000000000025500            00
50098152040303000010400000W0031PULARDA                  0000000000000000025500            00
50098151040302000010400000U0031FAISAN                   0000000000000000025500            00
50098149040335000010400000U0031CODORNICES               0000000000000000025500            00
50098147040284000010300000W0031CARCAZAS PAVO            0000000000000000025500            00
50098146040283000010300000U0031PATA Y CABEZA PAVO       0000000000000000025500            00
50098145040282000010300000W0031MOLLEJAS DE PAVO         0000000000000000025500            00
50098144040281000010300000W0031HIGADILLO DE PAVO        0000000000000000025500            00
50098141040255000010300000W0031JAMONCITOS DE PAVO       0000000000000000025500            00
50098139040253000010300000W0031PECH.PAVO RELL.CIRUEL    0000000000000000025500            00
50098137040251000010300000W0031PAVO RELLENO             0000000000000000025500            00
50098136040239000010300000W0031ALAS DE PAVA             0000000000000000025500            00
50098135040238000010300000W0031MUSLO/CONTRAMUSL.PAVA    0000000000000000025500            00
50098134040237000010300000W0031CONTRAMUSLO PAVA         0000000000000000025500            00
50098133040236000010300000W0031MUSLOS DE PAVA           0000000000000000025500            00
50098132040235000010300000W0031FILETE DE PAVA           0000000000000000025500            00
50098131040234000010300000W0031FILETES PECHUG.PAVA      0000000000000000025500            00
50098130040233000010300000W0031PECHUGA PAVA             0000000000000000025500            00
50098129040232000010300000W0031PAVA PART.CUARTOS        0000000000000000025500            00
50098128040231000010300000W0031PAVA PARTD.MEDIOS        0000000000000000025500            00
50098127040222000010300000W0031PIERNAS DE PAVO          0000000000000000025500            00
50098126040221000010300000W0031ROSTI DE PAVO            0000000000000000025500            00
50098124040219000010300000W0031ALAS DE PAVO             0000000000000000025500            00
50098123040218000010300000W0031MUSLO/CONTRAMUS.PAVO     0000000000000000025500            00
50098122040217000010300000W0031CONTRAMUSLO DE PAVO      0000000000000000025500            00
50098121040216000010300385W0031MUSLOS DE PAVO           0000000000000000025500            00
50098120040215000010300000W0031FILETE DE PAVO           0000000000000000025500            00
50098119040214000010300000W0031FILETE PEGHUGA PAVO      0000000000000000025500            00
50098118040213000010300000W0031PECHUGA PAVO             0000000000000000025500            00
50098117040212000010300425W0031PAVO PART. CUARTOS       0000000000000000025500            00
50098116040211000010300000W0031PAVO PART.MEDIOS         0000000000000000025500            00
50098114040207000010300000W0031PAVA BLANCA              0000000000000000025500            00
50098113040206000010300000W0031PAVA NEGRA               0000000000000000025500            00
50098112040202000010300375W0031PAVO GRANDE              0000000000000000025500            00
50098111040201000010300000W0031PAVO NEGRO               0000000000000000025500            00
50098110040200000010300375W0031PAVO BLANCO              0000000000000000025500            00
50098108040151000010200895W0031YEMAS GALLINA            0000000000000000025500            00
50098107040113000010200000W0031GALLINA PARTID.CUART.    0000000000000000025500            00
50098106040112000010200000W0031GALLINA MEDIA            0000000000000000025500            00
50098105040111000010200000W0031PECHUGA GALLINA          0000000000000000025500            00
50098104040105000010200000W0031GALLINA CORNICA          0000000000000000025500            00
50098103040104000010200000W0031GALLINA SEMI             0000000000000000025500            00
50098102041392000011600995W0001CHORIZO EXTRA EL SIGLO   0000000000000000025500            00
50098101040102000010200210W0031GALLINA PESADA           0000000000000000025500            00
50098100040101000010200000W0031GALLINA ROJA             0000000000000000025500            00
50098093041364000011600995W0031CHORIZO RISTRA EL SIGLO  0000000000000000025500            00
50098051040099000010100200W0031CARCAZAS POLLO PESO      0000000000000000025500            00
50098048040077000010100000W0031TRUJILLOS                0000000000000000025500            00
50098046040004000010100000W0031POLLO CAMPO TROCEADO     0000000000000000025500            00
50098045040095000010100000U0001CARCAZAS DE POLLO        0000000000000000025500            00
50098044040094000010100000W0031PATAS/CAB.POLLO          0000000000000000025500            00
50098043040093000010100995W0031CROQUETAS POLLO          0000000000000000025500            00
50098042040092000010100000W0031MOLLEJA DE POLLO         0000000000000000025500            00
50098041040091000010100395W0031HIGADILLO DE POLLO       0000000000000000025500            00
50098038040073000010100000W0031POLLO PICANTON           0000000000000000025500            00
50098037040072000010100000W0031MUSLO DESHUESADO         0000000000000000025500            00
