L00      00201040200000000000000100000500000005000099003Z. CONO DE SALCHICHON MON19/11/1610:140064857
00H      0104084001001610000019/11/1611:11000005001064889
L00      00101040840000000000000100000500000005000099014Z. CONO DE CROQUETAS DE J19/11/1611:110064889
00H      0101079001001610000019/11/1609:55000010001064848
L00      00101010790000000000000200000500000010000099001Z. CONO DE ESPALDA IBERIC19/11/1609:550064848
00H      0104084003001610000019/11/1612:15000012001064960
L00      00101040840000000000000100000300000003000090400VASO CHIPS & HAM.-       19/11/1612:150064960
L00      00201040840000000000000600000100000006000070842EMPANADA MINI CAPRESSE   19/11/1612:150064960
L00      00301040840000000000000100000300000003000099007Z. CONO DE QUESO SEMI CAM19/11/1612:150064960
00H      0104084001001610000019/11/1612:59000005001065006
L00      00101040840000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1612:590065006
00H      0104084001001610000019/11/1610:21000003001064861
L00      00101040840000000000000100000300000003000090400VASO CHIPS & HAM.-       19/11/1610:210064861
00H      0104084001001610000019/11/1610:32000005001064862
L00      00101040840000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1610:320064862
00H      0101079001001610000019/11/1610:34000005001064863
L00      00101010790000000000000100000500000005000099001Z. CONO DE ESPALDA IBERIC19/11/1610:340064863
00H      0101079002001610000019/11/1610:47000011121064870
L00      00101010790000070000000000004800000003020020256JAMON S. G. RESERVA DUROC19/11/1610:470064870
L00      00201010790000075000000000012000000008100020074ESPALDA IB. BELLOTA YDETA19/11/1610:470064870
00H      0101079001001610000019/11/1610:48000020001064872
L00      00101010790000000000000400000500000020000099001Z. CONO DE ESPALDA IBERIC19/11/1610:480064872
00H      0103020001001610000019/11/1610:49000003141064873
L00      00101030200000120000000000002615000003140000391Q. AZUL CABRALES ORIGEN T19/11/1610:490064873
00H      0103020001001610000019/11/1610:50000006141064874
L00      00101030200000205000000000002995000006140003258Q. PARMEGIANO REGGIANO 4 19/11/1610:500064874
00H      0103020002011610000019/11/1610:55000002011064876
L00      00101030200000110000000000001675000001840003327Q. CABRA RULO FLEUR      19/11/1610:551064876
L00      0010103020-0001100000000-0001675-00001840003327Q. CABRA RULO FLEUR      19/11/1610:551064876
L00      00201030200000120000000000001675000002010003327Q. CABRA RULO FLEUR      19/11/1610:550064876
00H      0104042001001610000019/11/1610:54000003001064875
L00      00101040420000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1610:540064875
00H      0104042002001610000019/11/1610:56000008001064878
L00      00101040420000000000000100000300000003000090400VASO CHIPS & HAM.-       19/11/1610:560064878
L00      00201040420000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1610:560064878
00H      0103020001001610000019/11/1610:56000005001064877
L00      00101030200000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1610:560064877
00H      0104042001001610000019/11/1610:57000005001064879
L00      00101040420000000000000100000500000005000099003Z. CONO DE SALCHICHON MON19/11/1610:570064879
00H      0101079005001610000019/11/1611:19000058061064898
L00      00101010790000100000000000018500000018500020120JAMON IB. BELLOTA D.O. PU19/11/1611:190064898
L00      00201010790000105000000000018500000019430020120JAMON IB. BELLOTA D.O. PU19/11/1611:190064898
L00      00301010790000130000000000007015000009120010809LOMO IB. BELLOTA FISAN   19/11/1611:190064898
L00      00401010790000105000000000004225000004440010921CHORIZO IBERICO CULAR BTA19/11/1611:190064898
