03/12/2025 13:53:53 - -----------------------------------------------------------
03/12/2025 15:51:14 - Conectando Oracle
03/12/2025 15:51:14 - Comprobando C:\greenvb
03/12/2025 15:51:14 - Conectando a XE
03/12/2025 15:51:15 - Encontrados 2 ficheros.
03/12/2025 15:51:15 - Tratando 205577.03C
03/12/2025 15:51:16 - Tratando tqgen03C
03/12/2025 15:52:14 - -----------------------------------------------------------
03/12/2025 15:52:14 - Conectando Oracle
03/12/2025 15:52:14 - Comprobando C:\greenvb
03/12/2025 15:52:14 - Conectando a XE
03/12/2025 15:52:15 - Encontrados 1 ficheros.
03/12/2025 15:52:15 - Tratando tqgen03C
03/12/2025 15:53:14 - -----------------------------------------------------------
03/12/2025 15:53:14 - Conectando Oracle
03/12/2025 15:53:14 - Comprobando C:\greenvb
03/12/2025 15:53:14 - Conectando a XE
03/12/2025 15:53:15 - Encontrados 1 ficheros.
03/12/2025 15:53:15 - Tratando tqgen03C
03/12/2025 15:54:14 - -----------------------------------------------------------
03/12/2025 15:54:14 - Conectando Oracle
03/12/2025 15:54:14 - Comprobando C:\greenvb
03/12/2025 15:54:14 - Conectando a XE
03/12/2025 15:54:15 - Encontrados 1 ficheros.
03/12/2025 15:54:15 - Tratando tqgen03C
03/12/2025 15:55:14 - -----------------------------------------------------------
03/12/2025 15:55:14 - Conectando Oracle
03/12/2025 15:55:14 - Comprobando C:\greenvb
03/12/2025 15:55:14 - Conectando a XE
03/12/2025 15:55:15 - Encontrados 1 ficheros.
03/12/2025 15:55:15 - Tratando tqgen03C
03/12/2025 15:56:14 - -----------------------------------------------------------
03/12/2025 15:56:14 - Conectando Oracle
03/12/2025 15:56:14 - Comprobando C:\greenvb
03/12/2025 15:56:14 - Conectando a XE
03/12/2025 15:56:15 - Encontrados 3 ficheros.
03/12/2025 15:56:15 - Tratando 106227.03C
03/12/2025 15:56:16 - Tratando 206228.03C
03/12/2025 15:56:17 - Tratando tqgen03C
03/12/2025 15:57:14 - -----------------------------------------------------------
03/12/2025 15:57:14 - Conectando Oracle
03/12/2025 15:57:14 - Comprobando C:\greenvb
03/12/2025 15:57:14 - Conectando a XE
03/12/2025 15:57:15 - Encontrados 1 ficheros.
03/12/2025 15:57:15 - Tratando tqgen03C
03/12/2025 15:58:14 - -----------------------------------------------------------
03/12/2025 15:58:14 - Conectando Oracle
03/12/2025 15:58:14 - Comprobando C:\greenvb
03/12/2025 15:58:14 - Conectando a XE
03/12/2025 15:58:15 - Encontrados 1 ficheros.
03/12/2025 15:58:15 - Tratando tqgen03C
03/12/2025 15:59:14 - -----------------------------------------------------------
03/12/2025 15:59:14 - Conectando Oracle
03/12/2025 15:59:14 - Comprobando C:\greenvb
03/12/2025 15:59:14 - Conectando a XE
03/12/2025 15:59:15 - Encontrados 1 ficheros.
03/12/2025 15:59:15 - Tratando tqgen03C
03/12/2025 16:00:14 - -----------------------------------------------------------
03/12/2025 16:00:14 - Conectando Oracle
03/12/2025 16:00:14 - Comprobando C:\greenvb
03/12/2025 16:00:14 - Conectando a XE
03/12/2025 16:00:15 - Encontrados 1 ficheros.
03/12/2025 16:00:15 - Tratando tqgen03C
03/12/2025 16:01:14 - -----------------------------------------------------------
03/12/2025 16:01:14 - Conectando Oracle
03/12/2025 16:01:14 - Comprobando C:\greenvb
03/12/2025 16:01:14 - Conectando a XE
03/12/2025 16:01:15 - Encontrados 1 ficheros.
03/12/2025 16:01:15 - Tratando tqgen03C
03/12/2025 16:02:14 - -----------------------------------------------------------
03/12/2025 16:02:14 - Conectando Oracle
03/12/2025 16:02:14 - Comprobando C:\greenvb
03/12/2025 16:02:14 - Conectando a XE
03/12/2025 16:02:15 - Encontrados 1 ficheros.
03/12/2025 16:02:15 - Tratando tqgen03C
03/12/2025 16:03:14 - -----------------------------------------------------------
03/12/2025 16:03:14 - Conectando Oracle
03/12/2025 16:03:14 - Comprobando C:\greenvb
03/12/2025 16:03:14 - Conectando a XE
03/12/2025 16:03:15 - Encontrados 1 ficheros.
03/12/2025 16:03:15 - Tratando tqgen03C
03/12/2025 16:04:14 - -----------------------------------------------------------
03/12/2025 16:04:14 - Conectando Oracle
03/12/2025 16:04:14 - Comprobando C:\greenvb
03/12/2025 16:04:14 - Conectando a XE
03/12/2025 16:04:15 - Encontrados 1 ficheros.
03/12/2025 16:04:15 - Tratando tqgen03C
03/12/2025 16:05:14 - -----------------------------------------------------------
03/12/2025 16:05:14 - Conectando Oracle
03/12/2025 16:05:14 - Comprobando C:\greenvb
03/12/2025 16:05:14 - Conectando a XE
03/12/2025 16:05:15 - Encontrados 1 ficheros.
03/12/2025 16:05:15 - Tratando tqgen03C
03/12/2025 16:06:14 - -----------------------------------------------------------
03/12/2025 16:06:14 - Conectando Oracle
03/12/2025 16:06:14 - Comprobando C:\greenvb
03/12/2025 16:06:14 - Conectando a XE
03/12/2025 16:06:15 - Encontrados 1 ficheros.
03/12/2025 16:06:15 - Tratando tqgen03C
03/12/2025 16:07:14 - -----------------------------------------------------------
03/12/2025 16:07:14 - Conectando Oracle
03/12/2025 16:07:14 - Comprobando C:\greenvb
03/12/2025 16:07:14 - Conectando a XE
03/12/2025 16:07:15 - Encontrados 1 ficheros.
03/12/2025 16:07:15 - Tratando tqgen03C
03/12/2025 16:08:14 - -----------------------------------------------------------
03/12/2025 16:08:14 - Conectando Oracle
03/12/2025 16:08:14 - Comprobando C:\greenvb
03/12/2025 16:08:14 - Conectando a XE
03/12/2025 16:08:15 - Encontrados 1 ficheros.
03/12/2025 16:08:15 - Tratando tqgen03C
03/12/2025 16:09:14 - -----------------------------------------------------------
03/12/2025 16:09:14 - Conectando Oracle
03/12/2025 16:09:14 - Comprobando C:\greenvb
03/12/2025 16:09:14 - Conectando a XE
03/12/2025 16:09:15 - Encontrados 1 ficheros.
03/12/2025 16:09:15 - Tratando tqgen03C
03/12/2025 16:10:14 - -----------------------------------------------------------
03/12/2025 16:10:14 - Conectando Oracle
03/12/2025 16:10:14 - Comprobando C:\greenvb
03/12/2025 16:10:14 - Conectando a XE
03/12/2025 16:10:15 - Encontrados 1 ficheros.
03/12/2025 16:10:15 - Tratando tqgen03C
03/12/2025 16:11:14 - -----------------------------------------------------------
03/12/2025 16:11:14 - Conectando Oracle
03/12/2025 16:11:14 - Comprobando C:\greenvb
03/12/2025 16:11:14 - Conectando a XE
03/12/2025 16:11:15 - Encontrados 2 ficheros.
03/12/2025 16:11:15 - Tratando 206229.03C
03/12/2025 16:11:16 - Tratando tqgen03C
03/12/2025 16:12:14 - -----------------------------------------------------------
03/12/2025 16:12:14 - Conectando Oracle
03/12/2025 16:12:14 - Comprobando C:\greenvb
03/12/2025 16:12:14 - Conectando a XE
03/12/2025 16:12:15 - Encontrados 1 ficheros.
03/12/2025 16:12:15 - Tratando tqgen03C
03/12/2025 16:13:14 - -----------------------------------------------------------
03/12/2025 16:13:14 - Conectando Oracle
03/12/2025 16:13:14 - Comprobando C:\greenvb
03/12/2025 16:13:14 - Conectando a XE
03/12/2025 16:13:15 - Encontrados 1 ficheros.
03/12/2025 16:13:15 - Tratando tqgen03C
03/12/2025 16:14:14 - -----------------------------------------------------------
03/12/2025 16:14:14 - Conectando Oracle
03/12/2025 16:14:14 - Comprobando C:\greenvb
03/12/2025 16:14:14 - Conectando a XE
03/12/2025 16:14:15 - Encontrados 1 ficheros.
03/12/2025 16:14:15 - Tratando tqgen03C
03/12/2025 16:15:14 - -----------------------------------------------------------
03/12/2025 16:15:14 - Conectando Oracle
03/12/2025 16:15:14 - Comprobando C:\greenvb
03/12/2025 16:15:14 - Conectando a XE
03/12/2025 16:15:15 - Encontrados 1 ficheros.
03/12/2025 16:15:15 - Tratando tqgen03C
03/12/2025 16:16:14 - -----------------------------------------------------------
03/12/2025 16:16:14 - Conectando Oracle
03/12/2025 16:16:14 - Comprobando C:\greenvb
03/12/2025 16:16:14 - Conectando a XE
03/12/2025 16:16:15 - Encontrados 1 ficheros.
03/12/2025 16:16:15 - Tratando tqgen03C
03/12/2025 16:17:14 - -----------------------------------------------------------
03/12/2025 16:17:14 - Conectando Oracle
03/12/2025 16:17:14 - Comprobando C:\greenvb
03/12/2025 16:17:14 - Conectando a XE
03/12/2025 16:17:15 - Encontrados 1 ficheros.
03/12/2025 16:17:15 - Tratando tqgen03C
03/12/2025 16:18:14 - -----------------------------------------------------------
03/12/2025 16:18:14 - Conectando Oracle
03/12/2025 16:18:14 - Comprobando C:\greenvb
03/12/2025 16:18:14 - Conectando a XE
03/12/2025 16:18:15 - Encontrados 3 ficheros.
03/12/2025 16:18:15 - Tratando 106231.03C
03/12/2025 16:18:16 - Tratando 206230.03C
03/12/2025 16:18:17 - Tratando tqgen03C
03/12/2025 16:19:14 - -----------------------------------------------------------
03/12/2025 16:19:14 - Conectando Oracle
03/12/2025 16:19:14 - Comprobando C:\greenvb
03/12/2025 16:19:14 - Conectando a XE
03/12/2025 16:19:15 - Encontrados 1 ficheros.
03/12/2025 16:19:15 - Tratando tqgen03C
03/12/2025 16:20:14 - -----------------------------------------------------------
03/12/2025 16:20:14 - Conectando Oracle
03/12/2025 16:20:14 - Comprobando C:\greenvb
03/12/2025 16:20:14 - Conectando a XE
03/12/2025 16:20:15 - Encontrados 1 ficheros.
03/12/2025 16:20:15 - Tratando tqgen03C
03/12/2025 16:21:14 - -----------------------------------------------------------
03/12/2025 16:21:14 - Conectando Oracle
03/12/2025 16:21:14 - Comprobando C:\greenvb
03/12/2025 16:21:14 - Conectando a XE
03/12/2025 16:21:15 - Encontrados 1 ficheros.
03/12/2025 16:21:15 - Tratando tqgen03C
03/12/2025 16:22:14 - -----------------------------------------------------------
03/12/2025 16:22:14 - Conectando Oracle
03/12/2025 16:22:14 - Comprobando C:\greenvb
03/12/2025 16:22:14 - Conectando a XE
03/12/2025 16:22:15 - Encontrados 1 ficheros.
03/12/2025 16:22:15 - Tratando tqgen03C
03/12/2025 16:23:14 - -----------------------------------------------------------
03/12/2025 16:23:14 - Conectando Oracle
03/12/2025 16:23:14 - Comprobando C:\greenvb
03/12/2025 16:23:14 - Conectando a XE
03/12/2025 16:23:15 - Encontrados 1 ficheros.
03/12/2025 16:23:15 - Tratando tqgen03C
03/12/2025 16:24:14 - -----------------------------------------------------------
03/12/2025 16:24:14 - Conectando Oracle
03/12/2025 16:24:14 - Comprobando C:\greenvb
03/12/2025 16:24:14 - Conectando a XE
03/12/2025 16:24:15 - Encontrados 1 ficheros.
03/12/2025 16:24:15 - Tratando tqgen03C
03/12/2025 16:25:14 - -----------------------------------------------------------
03/12/2025 16:25:14 - Conectando Oracle
03/12/2025 16:25:14 - Comprobando C:\greenvb
03/12/2025 16:25:14 - Conectando a XE
03/12/2025 16:25:15 - Encontrados 2 ficheros.
03/12/2025 16:25:15 - Tratando 205578.03C
03/12/2025 16:25:16 - Tratando tqgen03C
03/12/2025 16:26:14 - -----------------------------------------------------------
03/12/2025 16:26:14 - Conectando Oracle
03/12/2025 16:26:14 - Comprobando C:\greenvb
03/12/2025 16:26:14 - Conectando a XE
03/12/2025 16:26:15 - Encontrados 2 ficheros.
03/12/2025 16:26:15 - Tratando 205579.03C
03/12/2025 16:26:16 - Tratando tqgen03C
03/12/2025 16:27:14 - -----------------------------------------------------------
03/12/2025 16:27:14 - Conectando Oracle
03/12/2025 16:27:14 - Comprobando C:\greenvb
03/12/2025 16:27:14 - Conectando a XE
03/12/2025 16:27:15 - Encontrados 1 ficheros.
03/12/2025 16:27:15 - Tratando tqgen03C
03/12/2025 16:28:14 - -----------------------------------------------------------
03/12/2025 16:28:14 - Conectando Oracle
03/12/2025 16:28:14 - Comprobando C:\greenvb
03/12/2025 16:28:14 - Conectando a XE
03/12/2025 16:28:15 - Encontrados 1 ficheros.
03/12/2025 16:28:15 - Tratando tqgen03C
03/12/2025 16:29:14 - -----------------------------------------------------------
03/12/2025 16:29:14 - Conectando Oracle
03/12/2025 16:29:14 - Comprobando C:\greenvb
03/12/2025 16:29:14 - Conectando a XE
03/12/2025 16:29:15 - Encontrados 1 ficheros.
03/12/2025 16:29:15 - Tratando tqgen03C
03/12/2025 16:30:14 - -----------------------------------------------------------
03/12/2025 16:30:14 - Conectando Oracle
03/12/2025 16:30:14 - Comprobando C:\greenvb
03/12/2025 16:30:14 - Conectando a XE
03/12/2025 16:30:15 - Encontrados 1 ficheros.
03/12/2025 16:30:15 - Tratando tqgen03C
03/12/2025 16:31:14 - -----------------------------------------------------------
03/12/2025 16:31:14 - Conectando Oracle
03/12/2025 16:31:14 - Comprobando C:\greenvb
03/12/2025 16:31:14 - Conectando a XE
03/12/2025 16:31:15 - Encontrados 1 ficheros.
03/12/2025 16:31:15 - Tratando tqgen03C
03/12/2025 16:32:14 - -----------------------------------------------------------
03/12/2025 16:32:14 - Conectando Oracle
03/12/2025 16:32:14 - Comprobando C:\greenvb
03/12/2025 16:32:14 - Conectando a XE
03/12/2025 16:32:15 - Encontrados 1 ficheros.
03/12/2025 16:32:15 - Tratando tqgen03C
03/12/2025 16:33:14 - -----------------------------------------------------------
03/12/2025 16:33:14 - Conectando Oracle
03/12/2025 16:33:14 - Comprobando C:\greenvb
03/12/2025 16:33:14 - Conectando a XE
03/12/2025 16:33:15 - Encontrados 1 ficheros.
03/12/2025 16:33:15 - Tratando tqgen03C
03/12/2025 16:34:14 - -----------------------------------------------------------
03/12/2025 16:34:14 - Conectando Oracle
03/12/2025 16:34:14 - Comprobando C:\greenvb
03/12/2025 16:34:14 - Conectando a XE
03/12/2025 16:34:15 - Encontrados 1 ficheros.
03/12/2025 16:34:15 - Tratando tqgen03C
03/12/2025 16:35:14 - -----------------------------------------------------------
03/12/2025 16:35:14 - Conectando Oracle
03/12/2025 16:35:14 - Comprobando C:\greenvb
03/12/2025 16:35:14 - Conectando a XE
03/12/2025 16:35:15 - Encontrados 1 ficheros.
03/12/2025 16:35:15 - Tratando tqgen03C
03/12/2025 16:36:14 - -----------------------------------------------------------
03/12/2025 16:36:14 - Conectando Oracle
03/12/2025 16:36:14 - Comprobando C:\greenvb
03/12/2025 16:36:14 - Conectando a XE
03/12/2025 16:36:15 - Encontrados 2 ficheros.
03/12/2025 16:36:15 - Tratando 206938.03C
03/12/2025 16:36:16 - Tratando tqgen03C
03/12/2025 16:37:14 - -----------------------------------------------------------
03/12/2025 16:37:14 - Conectando Oracle
03/12/2025 16:37:14 - Comprobando C:\greenvb
03/12/2025 16:37:14 - Conectando a XE
03/12/2025 16:37:15 - Encontrados 1 ficheros.
03/12/2025 16:37:15 - Tratando tqgen03C
03/12/2025 16:38:14 - -----------------------------------------------------------
03/12/2025 16:38:14 - Conectando Oracle
03/12/2025 16:38:14 - Comprobando C:\greenvb
03/12/2025 16:38:14 - Conectando a XE
03/12/2025 16:38:15 - Encontrados 2 ficheros.
03/12/2025 16:38:15 - Tratando 206232.03C
03/12/2025 16:38:16 - Tratando tqgen03C
03/12/2025 16:39:14 - -----------------------------------------------------------
03/12/2025 16:39:14 - Conectando Oracle
03/12/2025 16:39:14 - Comprobando C:\greenvb
03/12/2025 16:39:14 - Conectando a XE
03/12/2025 16:39:15 - Encontrados 1 ficheros.
03/12/2025 16:39:15 - Tratando tqgen03C
03/12/2025 16:40:14 - -----------------------------------------------------------
03/12/2025 16:40:14 - Conectando Oracle
03/12/2025 16:40:14 - Comprobando C:\greenvb
03/12/2025 16:40:14 - Conectando a XE
03/12/2025 16:40:15 - Encontrados 1 ficheros.
03/12/2025 16:40:15 - Tratando tqgen03C
03/12/2025 16:41:14 - -----------------------------------------------------------
03/12/2025 16:41:14 - Conectando Oracle
03/12/2025 16:41:14 - Comprobando C:\greenvb
03/12/2025 16:41:14 - Conectando a XE
03/12/2025 16:41:15 - Encontrados 2 ficheros.
03/12/2025 16:41:15 - Tratando 205580.03C
03/12/2025 16:41:16 - Tratando tqgen03C
03/12/2025 16:42:14 - -----------------------------------------------------------
03/12/2025 16:42:14 - Conectando Oracle
03/12/2025 16:42:14 - Comprobando C:\greenvb
03/12/2025 16:42:14 - Conectando a XE
03/12/2025 16:42:15 - Encontrados 1 ficheros.
03/12/2025 16:42:15 - Tratando tqgen03C
03/12/2025 16:43:14 - -----------------------------------------------------------
03/12/2025 16:43:14 - Conectando Oracle
03/12/2025 16:43:14 - Comprobando C:\greenvb
03/12/2025 16:43:14 - Conectando a XE
03/12/2025 16:43:15 - Encontrados 1 ficheros.
03/12/2025 16:43:15 - Tratando tqgen03C
03/12/2025 16:44:14 - -----------------------------------------------------------
03/12/2025 16:44:14 - Conectando Oracle
03/12/2025 16:44:14 - Comprobando C:\greenvb
03/12/2025 16:44:14 - Conectando a XE
03/12/2025 16:44:15 - Encontrados 1 ficheros.
03/12/2025 16:44:15 - Tratando tqgen03C
03/12/2025 16:45:14 - -----------------------------------------------------------
03/12/2025 16:45:14 - Conectando Oracle
03/12/2025 16:45:14 - Comprobando C:\greenvb
03/12/2025 16:45:14 - Conectando a XE
03/12/2025 16:45:15 - Encontrados 3 ficheros.
03/12/2025 16:45:15 - Tratando 205583.03C
03/12/2025 16:45:16 - Tratando 206233.03C
03/12/2025 16:45:17 - Tratando tqgen03C
03/12/2025 16:46:14 - -----------------------------------------------------------
03/12/2025 16:46:14 - Conectando Oracle
03/12/2025 16:46:14 - Comprobando C:\greenvb
03/12/2025 16:46:14 - Conectando a XE
03/12/2025 16:46:15 - Encontrados 1 ficheros.
03/12/2025 16:46:15 - Tratando tqgen03C
03/12/2025 16:47:14 - -----------------------------------------------------------
03/12/2025 16:47:14 - Conectando Oracle
03/12/2025 16:47:14 - Comprobando C:\greenvb
03/12/2025 16:47:14 - Conectando a XE
03/12/2025 16:47:15 - Encontrados 2 ficheros.
03/12/2025 16:47:15 - Tratando 206234.03C
03/12/2025 16:47:16 - Tratando tqgen03C
03/12/2025 16:48:14 - -----------------------------------------------------------
03/12/2025 16:48:14 - Conectando Oracle
03/12/2025 16:48:14 - Comprobando C:\greenvb
03/12/2025 16:48:14 - Conectando a XE
03/12/2025 16:48:15 - Encontrados 2 ficheros.
03/12/2025 16:48:15 - Tratando 205584.03C
03/12/2025 16:48:16 - Tratando tqgen03C
03/12/2025 16:49:14 - -----------------------------------------------------------
03/12/2025 16:49:14 - Conectando Oracle
03/12/2025 16:49:14 - Comprobando C:\greenvb
03/12/2025 16:49:14 - Conectando a XE
03/12/2025 16:49:15 - Encontrados 3 ficheros.
03/12/2025 16:49:15 - Tratando 205585.03C
03/12/2025 16:49:16 - Tratando 206235.03C
03/12/2025 16:49:17 - Tratando tqgen03C
03/12/2025 16:50:14 - -----------------------------------------------------------
03/12/2025 16:50:14 - Conectando Oracle
03/12/2025 16:50:14 - Comprobando C:\greenvb
03/12/2025 16:50:14 - Conectando a XE
03/12/2025 16:50:15 - Encontrados 1 ficheros.
03/12/2025 16:50:15 - Tratando tqgen03C
03/12/2025 16:51:14 - -----------------------------------------------------------
03/12/2025 16:51:14 - Conectando Oracle
03/12/2025 16:51:14 - Comprobando C:\greenvb
03/12/2025 16:51:14 - Conectando a XE
03/12/2025 16:51:15 - Encontrados 1 ficheros.
03/12/2025 16:51:15 - Tratando tqgen03C
03/12/2025 16:52:14 - -----------------------------------------------------------
03/12/2025 16:52:14 - Conectando Oracle
03/12/2025 16:52:14 - Comprobando C:\greenvb
03/12/2025 16:52:14 - Conectando a XE
03/12/2025 16:52:15 - Encontrados 1 ficheros.
03/12/2025 16:52:15 - Tratando tqgen03C
03/12/2025 16:53:14 - -----------------------------------------------------------
03/12/2025 16:53:14 - Conectando Oracle
03/12/2025 16:53:14 - Comprobando C:\greenvb
03/12/2025 16:53:14 - Conectando a XE
03/12/2025 16:53:15 - Encontrados 1 ficheros.
03/12/2025 16:53:15 - Tratando tqgen03C
03/12/2025 16:54:14 - -----------------------------------------------------------
03/12/2025 16:54:14 - Conectando Oracle
03/12/2025 16:54:14 - Comprobando C:\greenvb
03/12/2025 16:54:14 - Conectando a XE
03/12/2025 16:54:15 - Encontrados 1 ficheros.
03/12/2025 16:54:15 - Tratando tqgen03C
03/12/2025 16:55:14 - -----------------------------------------------------------
03/12/2025 16:55:14 - Conectando Oracle
03/12/2025 16:55:14 - Comprobando C:\greenvb
03/12/2025 16:55:14 - Conectando a XE
03/12/2025 16:55:15 - Encontrados 1 ficheros.
03/12/2025 16:55:15 - Tratando tqgen03C
03/12/2025 16:56:14 - -----------------------------------------------------------
03/12/2025 16:56:14 - Conectando Oracle
03/12/2025 16:56:14 - Comprobando C:\greenvb
03/12/2025 16:56:14 - Conectando a XE
03/12/2025 16:56:15 - Encontrados 1 ficheros.
03/12/2025 16:56:15 - Tratando tqgen03C
03/12/2025 16:57:14 - -----------------------------------------------------------
03/12/2025 16:57:14 - Conectando Oracle
03/12/2025 16:57:14 - Comprobando C:\greenvb
03/12/2025 16:57:14 - Conectando a XE
03/12/2025 16:57:15 - Encontrados 1 ficheros.
03/12/2025 16:57:15 - Tratando tqgen03C
03/12/2025 16:58:14 - -----------------------------------------------------------
03/12/2025 16:58:14 - Conectando Oracle
03/12/2025 16:58:14 - Comprobando C:\greenvb
03/12/2025 16:58:14 - Conectando a XE
03/12/2025 16:58:15 - Encontrados 1 ficheros.
03/12/2025 16:58:15 - Tratando tqgen03C
03/12/2025 16:59:14 - -----------------------------------------------------------
03/12/2025 16:59:14 - Conectando Oracle
03/12/2025 16:59:14 - Comprobando C:\greenvb
03/12/2025 16:59:14 - Conectando a XE
03/12/2025 16:59:15 - Encontrados 1 ficheros.
03/12/2025 16:59:15 - Tratando tqgen03C
03/12/2025 17:00:14 - -----------------------------------------------------------
03/12/2025 17:00:14 - Conectando Oracle
03/12/2025 17:00:14 - Comprobando C:\greenvb
03/12/2025 17:00:14 - Conectando a XE
03/12/2025 17:00:15 - Encontrados 2 ficheros.
03/12/2025 17:00:15 - Tratando 205586.03C
03/12/2025 17:00:16 - Tratando tqgen03C
03/12/2025 17:01:14 - -----------------------------------------------------------
03/12/2025 17:01:14 - Conectando Oracle
03/12/2025 17:01:14 - Comprobando C:\greenvb
03/12/2025 17:01:14 - Conectando a XE
03/12/2025 17:01:15 - Encontrados 1 ficheros.
03/12/2025 17:01:15 - Tratando tqgen03C
03/12/2025 17:02:14 - -----------------------------------------------------------
03/12/2025 17:02:14 - Conectando Oracle
03/12/2025 17:02:14 - Comprobando C:\greenvb
03/12/2025 17:02:14 - Conectando a XE
03/12/2025 17:02:15 - Encontrados 2 ficheros.
03/12/2025 17:02:15 - Tratando 205587.03C
03/12/2025 17:02:16 - Tratando tqgen03C
03/12/2025 17:03:14 - -----------------------------------------------------------
03/12/2025 17:03:14 - Conectando Oracle
03/12/2025 17:03:14 - Comprobando C:\greenvb
03/12/2025 17:03:14 - Conectando a XE
03/12/2025 17:03:15 - Encontrados 1 ficheros.
03/12/2025 17:03:15 - Tratando tqgen03C
03/12/2025 17:04:14 - -----------------------------------------------------------
03/12/2025 17:04:14 - Conectando Oracle
03/12/2025 17:04:14 - Comprobando C:\greenvb
03/12/2025 17:04:14 - Conectando a XE
03/12/2025 17:04:15 - Encontrados 1 ficheros.
03/12/2025 17:04:15 - Tratando tqgen03C
03/12/2025 17:05:14 - -----------------------------------------------------------
03/12/2025 17:05:14 - Conectando Oracle
03/12/2025 17:05:14 - Comprobando C:\greenvb
03/12/2025 17:05:14 - Conectando a XE
03/12/2025 17:05:15 - Encontrados 1 ficheros.
03/12/2025 17:05:15 - Tratando tqgen03C
03/12/2025 17:06:14 - -----------------------------------------------------------
03/12/2025 17:06:14 - Conectando Oracle
03/12/2025 17:06:14 - Comprobando C:\greenvb
03/12/2025 17:06:14 - Conectando a XE
03/12/2025 17:06:15 - Encontrados 1 ficheros.
03/12/2025 17:06:15 - Tratando tqgen03C
03/12/2025 17:07:14 - -----------------------------------------------------------
03/12/2025 17:07:14 - Conectando Oracle
03/12/2025 17:07:14 - Comprobando C:\greenvb
03/12/2025 17:07:14 - Conectando a XE
03/12/2025 17:07:15 - Encontrados 1 ficheros.
03/12/2025 17:07:15 - Tratando tqgen03C
03/12/2025 17:08:14 - -----------------------------------------------------------
03/12/2025 17:08:14 - Conectando Oracle
03/12/2025 17:08:14 - Comprobando C:\greenvb
03/12/2025 17:08:14 - Conectando a XE
03/12/2025 17:08:15 - Encontrados 1 ficheros.
03/12/2025 17:08:15 - Tratando tqgen03C
03/12/2025 17:09:14 - -----------------------------------------------------------
03/12/2025 17:09:14 - Conectando Oracle
03/12/2025 17:09:14 - Comprobando C:\greenvb
03/12/2025 17:09:14 - Conectando a XE
03/12/2025 17:09:15 - Encontrados 3 ficheros.
03/12/2025 17:09:15 - Tratando 106236.03C
03/12/2025 17:09:16 - Tratando 206237.03C
03/12/2025 17:09:17 - Tratando tqgen03C
03/12/2025 17:10:14 - -----------------------------------------------------------
03/12/2025 17:10:14 - Conectando Oracle
03/12/2025 17:10:14 - Comprobando C:\greenvb
03/12/2025 17:10:14 - Conectando a XE
03/12/2025 17:10:15 - Encontrados 1 ficheros.
03/12/2025 17:10:15 - Tratando tqgen03C
03/12/2025 17:11:14 - -----------------------------------------------------------
03/12/2025 17:11:14 - Conectando Oracle
03/12/2025 17:11:14 - Comprobando C:\greenvb
03/12/2025 17:11:14 - Conectando a XE
03/12/2025 17:11:15 - Encontrados 3 ficheros.
03/12/2025 17:11:15 - Tratando 205591.03C
03/12/2025 17:11:16 - Tratando 205592.03C
03/12/2025 17:11:17 - Tratando tqgen03C
03/12/2025 17:12:14 - -----------------------------------------------------------
03/12/2025 17:12:14 - Conectando Oracle
03/12/2025 17:12:14 - Comprobando C:\greenvb
03/12/2025 17:12:14 - Conectando a XE
03/12/2025 17:12:15 - Encontrados 1 ficheros.
03/12/2025 17:12:15 - Tratando tqgen03C
03/12/2025 17:13:14 - -----------------------------------------------------------
03/12/2025 17:13:14 - Conectando Oracle
03/12/2025 17:13:14 - Comprobando C:\greenvb
03/12/2025 17:13:14 - Conectando a XE
03/12/2025 17:13:15 - Encontrados 1 ficheros.
03/12/2025 17:13:15 - Tratando tqgen03C
03/12/2025 17:14:14 - -----------------------------------------------------------
03/12/2025 17:14:14 - Conectando Oracle
03/12/2025 17:14:14 - Comprobando C:\greenvb
03/12/2025 17:14:14 - Conectando a XE
03/12/2025 17:14:15 - Encontrados 1 ficheros.
03/12/2025 17:14:15 - Tratando tqgen03C
03/12/2025 17:15:14 - -----------------------------------------------------------
03/12/2025 17:15:14 - Conectando Oracle
03/12/2025 17:15:14 - Comprobando C:\greenvb
03/12/2025 17:15:14 - Conectando a XE
03/12/2025 17:15:15 - Encontrados 3 ficheros.
03/12/2025 17:15:15 - Tratando 205593.03C
03/12/2025 17:15:16 - Tratando 206238.03C
03/12/2025 17:15:17 - Tratando tqgen03C
03/12/2025 17:16:14 - -----------------------------------------------------------
03/12/2025 17:16:14 - Conectando Oracle
03/12/2025 17:16:14 - Comprobando C:\greenvb
03/12/2025 17:16:14 - Conectando a XE
03/12/2025 17:16:15 - Encontrados 1 ficheros.
03/12/2025 17:16:15 - Tratando tqgen03C
03/12/2025 17:17:14 - -----------------------------------------------------------
03/12/2025 17:17:14 - Conectando Oracle
03/12/2025 17:17:14 - Comprobando C:\greenvb
03/12/2025 17:17:14 - Conectando a XE
03/12/2025 17:17:15 - Encontrados 1 ficheros.
03/12/2025 17:17:15 - Tratando tqgen03C
03/12/2025 17:18:14 - -----------------------------------------------------------
03/12/2025 17:18:14 - Conectando Oracle
03/12/2025 17:18:14 - Comprobando C:\greenvb
03/12/2025 17:18:14 - Conectando a XE
03/12/2025 17:18:15 - Encontrados 1 ficheros.
03/12/2025 17:18:15 - Tratando tqgen03C
03/12/2025 17:19:14 - -----------------------------------------------------------
03/12/2025 17:19:14 - Conectando Oracle
03/12/2025 17:19:14 - Comprobando C:\greenvb
