22009122009189QUESO LE MARCAIRE        0001479W
22009222009271QUESO TIERNO             0000715W
22009322009374QUESO DON BERNARDO       0001345W
22009422009489QUESO PIRINEO            0000895W
22009522009584QUESO GORGONZOLA         0001075W
22009622009689QUESO PARMESANO          0001494W
22009722009774QUESO FLOR ESGUEVA       0001295W
22009822009823SALAMI AHUMADO           0000000W
22009922009987NO PROGR                 0000000W
22010022010084QUESO ROQUEF SOCIE       0002060W
22010122010171QUESO ORE LA SEU         0000720W
22010222010287QUESO GOUDA              0000718W
22010322010331NO PROGR                 0000000W
22010422010482QUESO HAVARTI            0000883W
22010522010587QUESO GRUYERE            0001799W
22010622010687QUESO EMMENTAL SUI       0001199W
22010722010773QUESO CUR G BAQUE        0001139W
22010822010888QUESO SEM IDIAZABA       0000955W
22010922010984QUESO AZUL BERGADE       0000890W
22011022011072QUESO SEM CAMPOREA       0000959W
22011122011173QUESO CUR G CAPITA       0001079W
22011222011233LOM0 EMBUCHADO           0001495W
22011322011325CHORIZO ASTURIANO        0000658W
22011422011435BACON AHUMADO            0000499W
22011522011588QUESO CABRALES D O       0001671W
22011622011671QUESO EL VENTERO         0000895W
22011722011786QUESO FONDUE             0000355U
22011822011822SALCHICHON 1A            0000679W
22011922011972QUESO SEM G BAQU         0000842W
22012022012074QUESO OV M CONDE         0001319W
22012122012131JAMON SE BODEG MAT       0000735W
22012222012247MORCON IBERICO           0001319W
22012322012372QUESO SEM G CAPITA       0000959W
22012422012431JAMON SE BODEG PZA       0000799W
22012522012531JAMON RSP PZA            0000899W
22012622012621CHORIZO CANTIM ACU       0000780W
22012722012722SALCHICHON PIMIENT       0000838W
22012822012811JAMON COCI SIN SAL       0000829W
22012922012960SALMON AHUMADO           0002299W
22013022013082QUESO BARRA LARSA        0000595W
22013122013121CHORIZO BLANCO EXT       0000869W
22013222013288NO PROGR                 0000000W
22013322013321CHORIZO CULAR EXTR       0000898W
22013422013442PALETA BELLOTA PZA       0002195W
22013522013538MOJAMA                   0000412W
22013622013617LUNCH                    0000360W
22013722013787QUESO EMMENTAL AU        0000829W
22013822013841JAMON IB RECEB LON       0005475W
22013922013960NO PROGR                 0000000U
22014022014037LACON SALADO TROZO       0000745W
22014122014117CHICHARRON IBERICO       0000929W
22014222014214MORTADELA BIG BOLO       0000779W
22014322014373QUESO CUR M CONDE        0000960W
22014422014436HUESOS DE JAMON          0000359W
22014522014538NO PROGR                 0000000W
22014622014673QUESO CUR CERRATO        0000839W
22014722014784NO PROGR                 0000000W
22014822014884NO PROGR                 0000000W
22014922014981QUESO MOZZARELLA         0000889W
22015022015031JAMON SE RESER LON       0002899W
22015122015137NO PROGR                 0000000W
22015222015217LOMO SAJONIA             0000958W
22015322015388QUESO CABRA PIMENT       0000989W
22015422015485QUESO CABRA RULO         0001439W
22015522015585QUESO CAMEMBERT          0000955W
22015622015634PANCETA IBERICA          0000415W
22015722015715CHOPPED DE TERNERA       0000535W
22015822015815CHOPPED DE PAVO          0000598W
22015922015987QUESO MAASDAM            0000778W
22016022016088QUESO TRONCHON           0000840W
22016122016117MORCILLA DE LENGUA       0000709W
22016222016288QUESO TETILLA            0000820W
22016322016350TABLA DE PATE            0000000W
22016422016431NO PROGR                 0002195W
22016522016589QUESO TIERN OF           0000000W
