50011217010000000000100000W0000CODILLO PALETA MEDIA     0000002
50031011010000000000100000W0000PIERNA LECHON            0000002
50031012010000000000100000W0000PALETILLA LECHON         0000002
50000508010000000000100000W0000TORTA GRAN CASAR GRA     0000002
50000521010000000000100199U0000TARRINA MADRE MATILD     0000002
50000526010000000000100895W0000QUESO MARUXA             0000002
50000530010000000000100950W0000QUESO PORTUGUES KG       0000002
50000540010000000000100000U0000TORTA DO MINI Dª ENG     0000002
50000541010000000000101366W0000QUESO EL TAMUJAR SIN     0000002
50000549010000000000100100U0000QUESO LONCHAS TRANCH     0000002
50000567010000000000100449U0000QUESO FRESCO VACA EL     0000002
50000583010000000000100170U0000QUESO RENI CAMEMBERT     0000002
50000586010000000000100999W0000QUESO AL CORTE           0000002
50000588010000000000100175U0000QUESFRESCO VACA ABUE     0000002
50000595010000000000100000U0000QUESO TORTA FUENTE M     0000002
50000604010000000000101299W0000QUESO PATRICIO PEREZ     0000002
50000622010000000000101229U0000CREMOSITO DEL ZUJAR      0000002
50000633010000000000101150W0000QUESO BARRA LONCHEAD     0000002
50000634010000000000100660W0000QUESO BARRA 3,3 KG H     0000002
50000642010000000000100159U0000QUESO RALL EMMENT RE     0000002
50000644010000000000100079U0000QUESO FUND. LONCHAS      0000002
50000645010000000000100150U0000QUESO LONCHAS RENY R     0000002
50000646010000000000100110U0000QUESO RENY FUNDIDO P     0000002
50000649010000000000100115U0000QUESO RENY AZUL PORC     0000002
50000650010000000000100159U0000QUESO RENY RALLADO M     0000002
50000651010000000000100170U0000QUESO RENY CHEDDAR D     0000002
50000656010000000000101050U0000QUESO MEDINA             0000002
50000657010000000000101299W0000TORTA LAS PELADAS        0000002
50000659010000000000101749W0000QUESO FLORROMERO ROM     0000002
50000665010000000000100150U0000QUESO RENY BURGOS 25     0000002
50000666010000000000100190U0000QUESO BABY RENY          0000002
50000701010000000000101350U0000CREMOSITO DEL ZUJAR      0000002
50000707010000000000100399U0000QUESO FRESCO VACA PA     0000002
50000708010000000000100249U0000QUESO FRESCO PATRICI     0000002
50000726010000000000101499W0000QUESO PIZARRAL           0000002
50000727010000000000100370U0000QUESO FRESCO 400G. L     0000002
50000728010000000000100420U0000QUESO TIERNO SIN LAC     0000002
50000729010000000000100899U0000QUESO FRESCO 1KG. LA     0000002
50000734010000000000101299W0000QUESO FLOR DE ESGUEV     0000002
50000735010000000000100799W0000QUESO EL CIGARRAL        0000002
50000736010000000000100249U0000QUESO EL VENTERO S/L     0000002
50000738010000000000100499U0000QUESO EL VENTERO S/L     0000002
50000743010000000000100799W0000QUESO CURADO MORAN       0000002
50000754010000000000100100U0000QUESO VENTERO TIERNO     0000002
50000756010000000000102900W0000QUESO CREMOSITO DEL      0000002
50000767010000000000100300U0000QUESO TOSTADO CUÑAS      0000002
50000770010000000000100000W0000QUESO CAMPOFRIO ENTE     0000002
50000773010000000000101496W0000QUESO SANCHEZ HIDALG     0000002
50000774010000000000101496W0000QUESO SANCHEZ HIDALG     0000002
50000777010000000000100326U0000QUESO LECHE CRUDA VI     0000002
50000778010000000000100159U0000QUESO RALLADO 3 QUES     0000002
50006619010000000000100165U0000QUESO UNTAR SIN LACT     0000002
50006655010000000000100100U0000QUESO NAVIDUL REDUCI     0000002
50006854010000000000100110U0000QUESO EL CASERIO 8 L     0000002
50006923010000000000100071U0000QUESO EL CASERIO RAL     0000002
50060024010000000000100085U0000QUESO RALLADO HILO F     0000002
50060235010000000000100170U0000QUESO PHILADELPHIA N     0000002
50000030010000000000100500W0000QUESO MANZER OVEJA       0000002
50000080010000000000100800W0000QUESO PORFIAO            0000002
50000515010000000000101610W0000QUESO OVEJA ARTESA L     0000002
50000565010000000000100699W0000QUESO OVEJA EN ACEIT     0000002
50000571010000000000101049W0000QUESO PATRICIO OVEJA     0000002
50000592010000000000101099W0000QUESO SANCHEZ BRIZ O     0000002
50000606010000000000101099W0000QUESO OVEJA FLOR EN      0000002
50000613010000000000100390U0000QUESO LONCHA TRAD.OV     0000002
50000627010000000000100799W0000QUESO ESPLIEGO OVEJA     0000002
50000632010000000000101099W0000QUESO OVEJA PASTOR D     0000002
50000661010000000000100799W0000QUESO OVEJA CUÑA BAR     0000002
50000671010000000000100899W0000QUESO OVEJA PUENTE M     0000002
50000675010000000000100950W0000QUESO OVEJA HNOS GAL     0000002
50000699010000000000101399W0000QUESO OVEJA CUÑA 1/4     0000002
50000700010000000000101699W0000QUESO OVEJA CUÑA 1/4     0000002
50000748010000000000100799W0000QUESO OVEJA VIEJO 1/     0000002
50000750010000000000100799W0000QUESO OVEJA AÑEJO 2ª     0000002
50000751010000000000100799W0000QUESO OVEJA MARQUES      0000002
50000755010000000000101299W0000QUESO OVEJA AÑEJO 1/     0000002
50000758010000000000101099W0000QUESO OVEJA CRUDA CA     0000002
50000760010000000000100999W0000QUESO OVEJA ACEITE C     0000002
50000765010000000000101269W0000QUESO OVEJA SEMI - F     0000002
50000771010000000000101699W0000QUESO PRADO DE LLERA     0000002
50000775010000000000100300U0000QUESO UMAMI OVEJA 30     0000002
50000776010000000000100326U0000QUESO AHUMADO OVEJA      0000002
50000524010000000000100599U0000MINI CABRA VIEJO MAE     0000002
50000527010000000000100849U0000QUESO FRESCO CABRA L     0000002
50000539010000000000101600W0000QUESO MORENO CABRA P     0000002
50000554010000000000101699W0000QUESO CABRA LA VERA      0000002
50000581010000000000101600W0000QUESO CABRA SUDAO LO     0000002
50000587010000000000100799U0000QUESO FRESCO ABUELO      0000002
50000589010000000000100249U0000QUESFRESCO CABRA ABU     0000002
50000598010000000000100599U0000QUESO CABRA VILLANOB     0000002
50000599010000000000100300U0000ROLLITO DE CABRA 180     0000002
50000660010000000000100460U0000QUESO FRESCO CABRA M     0000002
50000663010000000000101449W0000QUESO CABRA MORENO P     0000002
50000685010000000000100149U0000RULO CABRA 100G CON      0000002
50000687010000000000100149U0000RULO CABRA 100 G CON     0000002
50000720010000000000100749U0000QUESO CURADO DE CABR     0000002
50000722010000000000100499U0000QUESO CABRA ARANDANO     0000002
50000741010000000000101099W0000RULO DE CABRA 1KG        0000002
50000753010000000000100199U0000RULO DE CABRA S MAUR     0000002
50000772010000000000101199W0000QUESO CABRA CURADO M     0000002
50006022010000000000100300U0000RULO DE CABRA AL NAT     0000002
50006074010000000000100300U0000RULO DE CABRA AL PIM     0000002
50006077010000000000100300U0000RULO DE CABRA A LAS      0000002
50006323010000000000100300U0000RULO DE CABRA AL ROM     0000002
50006327010000000000100300U0000RULO DE CABRA A LA P     0000002
50000516010000000000100699W0000QUESO PATRICIO MEZCL     0000002
50000564010000000000100699W0000QUESO MEZCLA PASTOR      0000002
50000593010000000000100699W0000QUESO SANCHEZ BRIZ M     0000002
50000607010000000000100599W0000QUESO ESPLIEGO VACA      0000002
50000761010000000000100699U0000QUESO PIMENTON FOMDI     0000002
50000737010000000000100149U0000QUESO EL VENTERO S/L     0000002
50000747010000000000100899W0000QUESO BARRA ASTURIAN     0000002
50000769010000000000100850W0000QUESO CAMPOFRIO LONC     0000002
50006657010000000000100100U0000QUESO CURADO LONCHAS     0000002
50000027010000000000100170U0000CREMA CAMEMBERT PRES     0000002
50000028010000000000100170U0000CREMA PRESIDENT CHED     0000002
50000029010000000000100170U0000CREMA PRESIDENT SEMI     0000002
50000551010000000000100300U0000CREMA DE TORTA DEL C     0000002
50000561010000000000100249U0000TARRO CREMA DE TORTA     0000002
50000562010000000000100300U0000CREMA Q.CABRA 150G       0000002
50000568010000000000100300U0000CREMA CASAR 125G         0000002
50000570010000000000100170U0000CREMA PRESI F.ES 125     0000002
50000573010000000000100170U0000CREMA AZUL PRESIDENT     0000002
50000641010000000000100159U0000QUESO RALLADO POLVO      0000002
50000694010000000000100699U0000CREMA DE TORTA DEL C     0000002
50000695010000000000100249U0000CREMA DE TORTA DEL C     0000002
50000752010000000000101390U0000CREMA DEL TORTA DEL      0000002
50000762010000000000100125U0000CREMA QUESO MEZCLA F     0000002
50000763010000000000100149U0000CREMA QUESO MEZCLA 1     0000002
50006656010000000000100100U0000CREMA AL QUESO CURAD     0000002
50060440010000000000100159U0000CREMA AL QUESO AZUL      0000002
50000023010000000000100119U0000CERVEZA ALHAMBRA C/A     0000002
50000033010000000000100000U0000FANTA LIMÓN 2L FRIA      0000002
50000034010000000000100000U0000FANTA NARANJA LATA F     0000002
50000035010000000000100000U0000FANTA NARANJA 2L FRI     0000002
50000036010000000000100145U0000SEVEN UP 2L FRIO         0000002
50000037010000000000100081U0000CERVEZA SKOL 1L FRIA     0000002
50000038010000000000100075U0000CERVEZA EMDBRAU 1L F     0000002
50006040010000000000100169U0000SIMON LIFE NARANJA 1     0000002
50006041010000000000100169U0000SIMON LIFE MANDARINA     0000002
